# Values[k3].InitialValue	[l1]	[l13]	[l15]	[l135]	[c]	[s]	[cs]	[l2]	[sa]	[sb]	
1.13598	0.00239707	0.00239601	0.00239601	0.133825	5.98304e-05	744.412	2.08515	18.1837	18.1837	18.1837	
1.23287	0.00239707	0.00239601	0.00239601	0.133825	6.56213e-05	653.747	1.92128	16.9458	16.9458	16.9458	
1.19676	0.00239707	0.00239601	0.00239601	0.133825	0.000163283	266.282	1.97925	9.43731	9.43731	9.43731	
1.20796	0.00239707	0.00239601	0.00239601	0.133825	0.000133383	324.599	1.96091	7.76597	7.76597	7.76597	
1.04506	0.00239707	0.00239601	0.00239601	0.133825	0.000198781	233.182	2.26654	7.81891	7.81891	7.81891	
1.14609	0.00239707	0.00239601	0.00239601	0.133825	6.92515e-05	640.483	2.06675	13.1243	13.1243	13.1243	
1.17962	0.00239707	0.00239601	0.00239601	0.133825	0.000105689	414.111	2.00801	12.9666	12.9666	12.9666	
1.17371	0.00239707	0.00239601	0.00239601	0.133825	6.77034e-05	647.945	2.01812	13.2138	13.2138	13.2138	
1.20331	0.00239707	0.00239601	0.00239601	0.133825	0.000196561	220.652	1.96848	12.4964	12.4964	12.4964	
1.06334	0.00239707	0.00239601	0.00239601	0.133825	7.15241e-05	642.62	2.22759	15.4374	15.4374	15.4374	
1.1419	0.00239707	0.00239601	0.00239601	0.133825	8.8924e-05	499.644	2.07434	11.8873	11.8873	11.8873	
1.22125	0.00239707	0.00239601	0.00239601	0.133825	0.000139418	309.016	1.93956	8.00585	8.00585	8.00585	
1.05468	0.00239707	0.00239601	0.00239601	0.133825	0.000139847	329.973	2.24588	7.70129	7.70129	7.70129	
1.05587	0.00239707	0.00239601	0.00239601	0.133825	6.76795e-05	681.455	2.24336	18.1889	18.1889	18.1889	
1.24635	0.00239707	0.00239601	0.00239601	0.133825	0.000196003	217.812	1.90049	7.51296	7.51296	7.51296	
1.10345	0.00239707	0.00239601	0.00239601	0.133825	0.000106882	422.459	2.14662	12.3274	12.3274	12.3274	
1.16648	0.00239707	0.00239601	0.00239601	0.133825	0.000116934	376.221	2.03062	7.92672	7.92672	7.92672	
1.20968	0.00239707	0.00239601	0.00239601	0.133825	0.000158982	272.156	1.95811	10.5692	10.5692	10.5692	
1.24059	0.00239707	0.00239601	0.00239601	0.133825	8.47586e-05	504.729	1.90933	16.9147	16.9147	16.9147	
1.13568	0.00239707	0.00239601	0.00239601	0.133825	0.000146956	303.109	2.08569	8.03519	8.03519	8.03519	
1.08264	0.00239707	0.00239601	0.00239601	0.133825	0.000283624	160.655	2.18788	8.13963	8.13963	8.13963	
1.08212	0.00239707	0.00239601	0.00239601	0.133825	0.000131084	347.689	2.18894	7.57638	7.57638	7.57638	
1.08323	0.00239707	0.00239601	0.00239601	0.133825	5.58086e-05	816.25	2.18668	18.1337	18.1337	18.1337	
1.07448	0.00239707	0.00239601	0.00239601	0.133825	0.000246027	185.882	2.2045	8.47829	8.47829	8.47829	
1.08788	0.00239707	0.00239601	0.00239601	0.133825	0.000101078	449.756	2.17735	9.87068	9.87068	9.87068	
