Values[k1].InitialValue	Values[kd1].InitialValue	Values[kt3].InitialValue	Values[kt5].InitialValue	Values[k2].InitialValue	Values[kd2].InitialValue	Time	[l1]	[l13]	[l15]	[l135]	[c]
1.25372	0.139712	333.832	247.095	17.9383	0.0725514	0	0.00215762	0.00291336	0.00159636	0.0692991	17.1342
3.31468	0.235284	900.855	853.568	18.4958	0.0437132	0	0.00188907	0.00199318	0.00178945	0.176891	74.8453
1.95093	0.258024	194.901	184.184	18.4838	0.0668126	0	0.00514291	0.00543453	0.00485371	0.103882	28.7392
2.99629	0.169756	885.428	865.291	16.8911	0.0441135	0	0.0017113	0.00175078	0.00167206	0.175573	67.2269
1.83205	0.164448	183.925	890.489	17.2636	0.0455705	0	0.0017049	0.000352073	0.00824706	0.105024	39.7865
1.73761	0.287922	731.634	391.682	16.8653	0.0723382	0	0.00154646	0.00288655	0.000827575	0.101211	23.5968
3.17819	0.138127	279.534	75.0999	16.9796	0.0828322	0	0.0089584	0.0332834	0.00240559	0.185307	37.9856
1.23384	0.329409	741.466	342.262	17.6993	0.0782927	0	0.00113817	0.00246332	0.000525147	0.0683619	15.4543
1.93979	0.150471	614.821	33.8808	16.8349	0.0590664	0	0.00298958	0.0540108	0.000164706	0.113697	32.4056
1.47338	0.294359	207.797	517.017	18.3227	0.0640137	0	0.00203195	0.000816206	0.00504851	0.0790166	22.617
3.23767	0.134621	364	927.181	17.195	0.0720378	0	0.00250726	0.000984178	0.00638414	0.186752	44.5766
1.98286	0.300883	232.339	229.916	17.5609	0.0613701	0	0.00428675	0.00432628	0.00423654	0.110795	31.7037
3.58945	0.163662	506.849	660.994	16.6818	0.0684231	0	0.00307314	0.0023559	0.00400647	0.212989	51.9276
2.40053	0.246172	658.616	441.972	16.9102	0.0623176	0	0.00218065	0.00324774	0.0014628	0.139822	37.9413
3.22485	0.28131	27.7071	202.965	18.9973	0.070267	0	0.0139632	0.00190351	0.101258	0.165567	44.7625
1.67348	0.128236	607.808	359.93	17.5505	0.0521384	0	0.00172904	0.00291877	0.00102368	0.0946194	31.8502
1.68209	0.323125	795.535	835.886	16.6895	0.0702451	0	0.00103085	0.000980712	0.0010827	0.0988141	23.4772
2.06735	0.193201	781.252	824.255	16.8883	0.0325806	0	0.00128751	0.00122005	0.00135804	0.120984	62.713
2.69925	0.316716	436.072	199.52	18.1092	0.0799695	0	0.00424472	0.00926261	0.00194071	0.146227	33.1132
3.29553	0.265355	52.4782	273.894	18.9193	0.0641514	0	0.0100893	0.00193123	0.0523929	0.170888	50.3978
2.33912	0.139411	494.319	366.667	18.0822	0.0398955	0	0.00271635	0.00366062	0.00201432	0.128307	58.1534
2.40588	0.322634	66.1671	573.51	18.0422	0.0394893	0	0.00375919	0.000433462	0.032425	0.130361	59.5606
2.22072	0.11872	188.712	350.219	18.6729	0.0366602	0	0.00411969	0.0022191	0.0076407	0.118088	60.1481
1.90746	0.11204	11.3658	461.163	16.9275	0.0437476	0	0.00403574	9.944e-05	0.162151	0.110849	42.8916
1.50894	0.203459	236.379	890.26	17.0673	0.0352142	0	0.00133909	0.000355469	0.00503899	0.0872903	42.3071
2.63392	0.168994	680.628	276.394	16.4732	0.0618233	0	0.00275172	0.00677205	0.00111716	0.15816	42.1426
3.5187	0.174976	602.946	498.313	18.0815	0.0344001	0	0.00319466	0.0038641	0.0026395	0.192644	101.258
1.74962	0.208608	354.869	31.4266	18.6429	0.056051	0	0.00452678	0.0507793	0.000400648	0.0921939	30.6643
3.59652	0.25526	660.826	238.742	18.824	0.0612979	0	0.00399692	0.0110515	0.00144344	0.188283	57.8201
2.2149	0.183056	796.907	284.321	17.6364	0.0773762	0	0.00204815	0.00573697	0.000730572	0.124209	28.311
1.84663	0.220511	51.777	915.153	18.9099	0.0344228	0	0.00190935	0.000108	0.0336045	0.0961178	52.8017
2.58408	0.211744	966.769	835.245	17.0625	0.0737347	0	0.00143383	0.00165919	0.00123849	0.149538	34.6037
3.50885	0.186291	509.166	296.272	17.8313	0.0552352	0	0.00435544	0.00748046	0.0025334	0.194597	62.8208
2.79517	0.252879	966.479	973.857	18.0691	0.0798	0	0.00144037	0.00142909	0.00145099	0.152498	34.5302
3.35775	0.288495	386.545	572.047	18.9491	0.0737381	0	0.00350174	0.00236501	0.00517834	0.174375	44.8107
1.80693	0.226057	746.71	558.129	18.3342	0.0718212	0	0.00138455	0.00185162	0.00103457	0.0973026	24.839
2.14015	0.266415	754.575	155.252	17.1214	0.0409899	0	0.00235157	0.0114099	0.000483658	0.122865	51.3206
2.59203	0.28985	99.8253	826.374	16.5737	0.0570018	0	0.00279769	0.00033784	0.0230928	0.153255	44.56
2.55138	0.208069	343.832	83.8651	17.3959	0.076401	0	0.00596248	0.0243846	0.00145344	0.144556	32.9142
2.43851	0.278241	833.843	387.231	18.7476	0.0722367	0	0.00199656	0.00429621	0.000926882	0.128063	33.2361
2.53625	0.193096	905.031	12.067	17.1636	0.0480529	0	0.00276493	0.204106	3.68576e-05	0.143823	51.371
3.45454	0.180952	782.563	434.853	17.3287	0.0776137	0	0.00283718	0.00510368	0.00157619	0.197195	44.0274
2.47253	0.124025	508.876	315.967	16.5285	0.0761627	0	0.00299712	0.00482509	0.00186049	0.148405	32.2064
3.19017	0.210023	249.732	588.891	18.6944	0.0633919	0	0.0038031	0.00161222	0.0089605	0.168593	49.7184
2.29096	0.297435	396.728	801.572	18.0184	0.0412492	0	0.00191137	0.000945656	0.00385894	0.124972	54.5899
2.99149	0.215803	28.393	795.627	18.2624	0.0376824	0	0.00362942	0.000129486	0.100936	0.16067	77.8674
2.96564	0.16855	377.536	239.656	16.9052	0.0821666	0	0.00480374	0.00756212	0.003048	0.173543	35.7054
3.32138	0.273895	22.9358	520.645	18.5348	0.0344186	0	0.00610712	0.000268893	0.136996	0.1745	93.9702
1.67385	0.139658	439.487	874.208	17.4665	0.0708704	0	0.00127402	0.000640378	0.00253341	0.0950364	23.4224
2.08474	0.130753	369.701	449.365	16.5222	0.0562893	0	0.00254486	0.0020931	0.00309214	0.125127	36.7276
3.2611	0.124306	718.021	406.027	17.2626	0.0437241	0	0.00290089	0.00512839	0.00164011	0.187492	74.0231
1.90834	0.140227	627.412	613.677	18.125	0.0420884	0	0.00153746	0.00157151	0.00150346	0.104444	44.9778
2.05112	0.15393	800.352	201.379	18.897	0.0528979	0	0.00204726	0.00813033	0.00051502	0.107579	38.431
1.27163	0.294863	909.071	965.183	18.165	0.0811327	0	0.000678367	0.000638734	0.000720005	0.0688538	15.4158
3.08653	0.291906	992.485	972.195	18.9825	0.0604117	0	0.00157077	0.00160307	0.00153821	0.160065	50.2954
1.82597	0.227313	187.797	48.2099	18.064	0.0389832	0	0.0077295	0.0299682	0.00198186	0.0993341	46.0294
3.17929	0.210708	170.328	199.977	17.4189	0.0593341	0	0.00858073	0.00730083	0.0100619	0.180028	52.8514
3.15783	0.297526	61.6702	853.614	17.8723	0.0288493	0	0.00344899	0.000249089	0.0475103	0.172957	107.148
1.67659	0.209556	928.232	135.77	17.8641	0.0408959	0	0.00157543	0.0107543	0.000230382	0.0926186	40.4577
2.00289	0.145722	894.498	336.348	16.677	0.0456569	0	0.00162706	0.0043252	0.000611704	0.119002	43.4676
3.31618	0.232994	390.234	585.08	17.504	0.0522551	0	0.0033993	0.00226635	0.00509355	0.186823	62.5805
1.60042	0.113514	767.746	236.105	18.2661	0.0403671	0	0.0015941	0.00518108	0.000490161	0.0870311	39.3815
2.83051	0.1775	139.002	654.576	18.8305	0.0631955	0	0.00356597	0.000757041	0.0167712	0.148714	44.3127
1.25211	0.319762	254.565	693.204	18.1492	0.0755987	0	0.00132067	0.000484765	0.0035918	0.0677021	16.2534
1.97707	0.27607	71.914	651.832	16.6221	0.0775441	0	0.00273068	0.000301137	0.0246564	0.116547	24.9826
1.20461	0.165508	432.81	723.783	17.5412	0.0629873	0	0.00104137	0.00062258	0.00174081	0.0679995	18.9371
1.98268	0.271056	654.058	649.409	17.9434	0.069416	0	0.00152076	0.00153101	0.00150933	0.108784	28.1197
3.58707	0.175369	902.836	286.455	17.7547	0.0534552	0	0.0030157	0.00949894	0.000956645	0.199927	66.4042
1.32092	0.248529	5.69508	413.008	18.8006	0.0327048	0	0.00315293	4.34504e-05	0.21909	0.0664431	38.1952
2.62063	0.243319	880.931	241.105	17.776	0.0626701	0	0.00233509	0.00852321	0.000638922	0.145279	41.2075
2.12539	0.232015	764.85	151.868	16.8683	0.0390462	0	0.0023179	0.0116558	0.000460099	0.124094	53.6097
3.51434	0.216057	522.489	30.5881	18.9917	0.0546066	0	0.00635168	0.107735	0.000371693	0.181677	63.1857
2.47656	0.159953	917.089	186.09	18.2147	0.0289542	0	0.0022446	0.0110524	0.000455381	0.134661	84.7137
1.58174	0.274701	526.62	541.483	18.6802	0.0298606	0	0.00148051	0.00143914	0.0015215	0.0833836	52.163
3.45813	0.173123	60.5269	645.339	18.0808	0.0323288	0	0.00489793	0.000459258	0.0520729	0.188901	105.648
2.55595	0.261578	927.44	729.103	18.4273	0.051237	0	0.0015427	0.00196166	0.00121245	0.136697	49.1629
3.59813	0.162605	732.441	555.782	17.5501	0.0435722	0	0.00279274	0.00367937	0.00211868	0.20306	81.7887
2.51538	0.217771	803.203	798.356	18.1906	0.0476627	0	0.00157037	0.00157947	0.00156047	0.136587	52.1289
1.70655	0.230941	688.89	958.247	17.0998	0.0383521	0	0.00103593	0.000744554	0.00144049	0.0984267	43.8848
3.31453	0.150698	530.858	766.725	16.6236	0.0417913	0	0.00255409	0.00176803	0.00368786	0.197524	78.5704
2.06028	0.269627	317.354	197.446	18.9074	0.0786485	0	0.004	0.0064204	0.00248655	0.107253	25.7841
3.37115	0.116779	465.325	114.947	17.3102	0.0454353	0	0.00580843	0.0234896	0.00143447	0.193238	73.621
1.77968	0.237723	284.961	436.118	17.7189	0.0686472	0	0.00246727	0.00161124	0.00377289	0.099006	25.555
3.40133	0.33215	404.762	700.643	18.1846	0.078693	0	0.00307607	0.00177621	0.00532032	0.183507	42.4053
3.22305	0.176853	369.884	7.17372	17.3028	0.0317716	0	0.0085439	0.429932	0.000165626	0.17995	98.0012
2.7944	0.327868	566.879	555.339	17.6058	0.0319805	0	0.00248934	0.00253957	0.00243725	0.155682	85.7054
2.03757	0.21732	651.863	563.922	18.8753	0.0476644	0	0.00167563	0.0019362	0.00144909	0.106663	42.239
2.70464	0.143029	81.7462	159.505	17.1813	0.0285698	0	0.0112042	0.00573704	0.0218237	0.155798	93.6935
3.16043	0.236805	922.745	683.875	17.3356	0.0645198	0	0.00196684	0.00265292	0.00145731	0.17977	48.3018
2.73137	0.236703	206.486	116.578	16.5251	0.0451164	0	0.00844839	0.0149337	0.00476435	0.162555	59.54
3.08829	0.263292	796.526	582.306	18.7441	0.0661605	0	0.00223936	0.00306179	0.00163655	0.162382	46.0049
3.52808	0.309653	800.2	489.563	17.8817	0.0778991	0	0.00273479	0.00446724	0.0016725	0.193792	44.4847
3.58696	0.30756	135.938	273.528	18.5643	0.0349825	0	0.00875353	0.00434544	0.0175737	0.189569	100.6
3.08503	0.209305	735.399	836.526	18.374	0.0729005	0	0.00196232	0.00172466	0.00223153	0.165944	41.8249
3.46238	0.267215	330.814	68.6518	17.8235	0.0330959	0	0.00866172	0.0415766	0.00179606	0.190621	102.657
3.13227	0.299233	620.049	7.12799	18.1888	0.046314	0	0.00499185	0.416736	5.73579e-05	0.162595	63.8554
3.53935	0.117887	522.23	121.822	17.6463	0.0513915	0	0.00549444	0.0235309	0.00128141	0.19904	68.3444
1.20645	0.276388	655.232	108.911	17.536	0.0804856	0	0.00157825	0.0094711	0.000262222	0.0675551	14.7187
2.71775	0.293532	426.27	379.609	17.9383	0.0744791	0	0.00337117	0.00378263	0.00300008	0.148903	35.8632
2.79908	0.221141	519.303	575.964	18.0195	0.0616781	0	0.0025551	0.00230286	0.00283268	0.15336	44.8047
2.01619	0.30966	984.421	765.048	17.5187	0.0596673	0	0.00115225	0.00148205	0.000895198	0.113027	33.1856
2.20182	0.142934	325.829	868.812	17.9707	0.0420154	0	0.00184286	0.000691012	0.00491177	0.121497	51.9664
2.84933	0.143849	216.471	277.781	18.0349	0.0663771	0	0.00576326	0.0044889	0.00739066	0.1566	42.5488
1.6614	0.215796	530.065	844.346	17.7018	0.0717012	0	0.00120862	0.000758554	0.00192443	0.0926776	22.8805
3.36936	0.264921	685.841	969.07	18.222	0.062733	0	0.00203565	0.0014403	0.00287519	0.182166	52.9133
2.2751	0.173005	280.083	227.736	17.256	0.0711079	0	0.00447862	0.00550389	0.00363933	0.1304	31.6447
1.34176	0.332434	270.174	856.831	17.8866	0.053378	0	0.0011902	0.000375148	0.00376998	0.0735488	24.6457
1.2108	0.160356	802.685	282.324	18.1517	0.0761039	0	0.00111577	0.0031705	0.000392366	0.0660797	15.7608
1.38809	0.11934	484.974	90.9839	18.2427	0.0324556	0	0.00240955	0.0128269	0.000451935	0.0754937	42.4336
3.36141	0.126403	582.168	861.145	18.9081	0.0313478	0	0.00232875	0.0015741	0.00344394	0.176547	106.488
2.54273	0.138032	995.549	300.281	18.8078	0.0413977	0	0.00196203	0.00650193	0.000591713	0.134145	60.9446
2.26159	0.289857	863.385	5.40545	17.1145	0.0622119	0	0.00260228	0.394495	1.62868e-05	0.12333	33.9282
3.40444	0.203164	175.556	884.742	17.4543	0.0600307	0	0.00321022	0.000636846	0.0161597	0.192575	55.9922
1.60661	0.190386	339.854	846.099	16.6526	0.030762	0	0.00135448	0.000543934	0.00337023	0.0953282	51.6046
3.5191	0.141562	988.384	801.404	17.7726	0.053592	0	0.00196606	0.00242434	0.00159389	0.196395	65.1302
1.37135	0.204922	317.567	941.388	16.6215	0.0579569	0	0.0010891	0.000367317	0.00322642	0.0814431	23.3571
2.27298	0.156955	302.445	917.043	17.5583	0.0587693	0	0.00186364	0.000614532	0.0056478	0.128234	38.3121
2.78151	0.207737	902.882	645.765	17.8479	0.0571546	0	0.00179585	0.00251007	0.00128414	0.153987	48.0864
2.22614	0.177307	632.229	723.585	16.9731	0.0382279	0	0.00164171	0.00143408	0.0018784	0.12975	57.6086
3.26982	0.166918	656.436	584.867	18.8277	0.0324958	0	0.00263383	0.00295528	0.00234607	0.172075	99.6981
2.86716	0.171118	70.6488	787.944	18.7409	0.0641665	0	0.00333871	0.000299291	0.0371466	0.151236	44.1711
2.63619	0.276249	480.584	252.72	18.7304	0.031717	0	0.0035936	0.00682628	0.00188864	0.138519	81.8023
1.90043	0.192127	11.3962	291.15	16.9476	0.0508409	0	0.00627746	0.000245552	0.157717	0.109038	36.3471
1.42475	0.230907	507.474	983.278	17.0789	0.0329281	0	0.000955576	0.000493061	0.00185067	0.0822649	42.6685
3.2585	0.319958	114.597	915.107	16.561	0.0286487	0	0.00316352	0.000396021	0.0251919	0.192483	111.269
2.74444	0.303027	238.361	505.126	18.869	0.0333284	0	0.00368981	0.00174012	0.00780941	0.142939	80.9256
2.40844	0.245589	101.868	743.966	17.8619	0.072073	0	0.00284659	0.000389643	0.0207393	0.132683	32.8829
3.22441	0.151718	766.237	140.267	16.7408	0.0823639	0	0.00355638	0.0194064	0.0006509	0.190665	38.7536
2.38907	0.125241	222.705	738.097	16.5727	0.0579854	0	0.00248621	0.000750035	0.00823525	0.14299	40.8676
3.4185	0.246263	926.906	438.222	17.9296	0.0741032	0	0.00250371	0.00529276	0.00118339	0.187957	45.4772
3.20778	0.32841	581.406	652.275	17.3344	0.0735593	0	0.00259948	0.00231589	0.00291469	0.181467	42.763
3.44912	0.235663	478.297	307.522	18.8528	0.0492581	0	0.00438789	0.00681938	0.0028198	0.180518	69.0906
2.43561	0.160044	224.047	647.061	18.8558	0.0608901	0	0.00279548	0.000967704	0.00806777	0.127984	39.6327
3.2603	0.284752	521.453	58.7586	18.8309	0.053409	0	0.0056164	0.0496023	0.000632525	0.169725	59.8413
3.59059	0.266351	853.858	686.741	18.5759	0.0588364	0	0.00233024	0.00289618	0.00187358	0.19046	60.1323
3.45472	0.162195	984.406	632.229	17.0442	0.0505304	0	0.00213677	0.00332618	0.0013721	0.200717	67.703
2.00293	0.186487	75.4658	986.768	18.0693	0.0807886	0	0.00188525	0.000144152	0.0245902	0.109443	24.4782
2.37028	0.199766	145.526	494.181	18.0458	0.0454328	0	0.0037041	0.00109034	0.0125612	0.12972	51.5244
2.07299	0.116339	463.145	608.769	16.7611	0.0425441	0	0.0019337	0.00147086	0.00254106	0.122785	48.3735
2.20069	0.246724	97.6455	898.736	18.4888	0.056228	0	0.00220813	0.000239842	0.0202726	0.117161	38.5248
2.66252	0.212283	110.648	664.973	18.0091	0.0387935	0	0.00343182	0.000570857	0.020585	0.145834	67.7006
2.23522	0.306435	64.4445	205.632	16.9739	0.0284372	0	0.00826686	0.00258695	0.0262534	0.128692	76.8152
2.03644	0.178079	912.531	992.47	16.7927	0.0565898	0	0.0010689	0.000982626	0.00116231	0.119963	35.5984
3.39463	0.310497	708.265	617.504	18.8333	0.0559469	0	0.0025599	0.00293468	0.00223088	0.177197	59.6496
2.72496	0.25835	703.737	14.4755	17.5821	0.0505598	0	0.00379272	0.181153	7.79856e-05	0.150061	52.1836
1.93342	0.165095	158.956	322.354	17.3132	0.071744	0	0.00401562	0.00197913	0.00813502	0.110485	26.6621
3.45	0.136494	633.814	918.492	16.8786	0.0428597	0	0.0022223	0.00153329	0.00321976	0.202705	79.8274
1.33001	0.124821	243.33	872.638	17.7544	0.0551924	0	0.00119166	0.000332241	0.00427139	0.0743481	23.9164
2.99344	0.244197	518.785	678.265	18.856	0.0361558	0	0.00250017	0.00191162	0.00326721	0.156624	81.683
1.5686	0.173262	685.826	482.383	18.4465	0.0394515	0	0.00134254	0.00190806	0.000944049	0.0842047	39.3719
3.57345	0.308796	678.601	579.943	17.6771	0.0297406	0	0.00283866	0.00331979	0.00242486	0.198533	118.003
1.59896	0.183499	234.428	845.779	18.0433	0.0750951	0	0.00147998	0.000410123	0.00533536	0.0876528	21.0606
3.27583	0.205735	63.85	252.842	17.3883	0.0810529	0	0.0103372	0.00260831	0.040803	0.185561	39.8084
2.10115	0.124987	804.087	452.185	17.5461	0.0570069	0	0.00167236	0.00297301	0.000940319	0.118864	36.585
2.069	0.212388	693.067	263.421	18.532	0.0725136	0	0.00216264	0.00568535	0.000821725	0.110281	28.1841
3.45183	0.225955	800.261	887.76	17.6251	0.0472162	0	0.00204462	0.00184263	0.00226754	0.193291	72.1524
2.88317	0.163557	897.928	956.388	16.8345	0.0463476	0	0.00155471	0.00145942	0.00165562	0.169572	61.5926
3.49285	0.112054	550.629	315.814	18.291	0.0661622	0	0.00403072	0.00702516	0.00231136	0.189716	52.4482
1.837	0.116112	17.8139	445.036	16.6801	0.0668882	0	0.00396789	0.000158785	0.098486	0.10866	27.097
1.88105	0.210742	5.25301	466.163	17.2784	0.0659121	0	0.00398843	4.49237e-05	0.34029	0.103406	27.1073
1.2	0.227435	315.921	478.038	17.8198	0.0459246	0	0.00151098	0.000998085	0.00228471	0.0664318	25.777
2.05717	0.15415	105.191	407.719	18.589	0.0487008	0	0.00400957	0.00103407	0.0155183	0.109586	41.8289
2.24738	0.204346	716.496	958.186	18.0159	0.0711599	0	0.00134181	0.00100314	0.00179392	0.123299	31.2161
3.31274	0.196904	651.817	484.654	18.5755	0.0428857	0	0.00291443	0.00391806	0.00216635	0.176374	76.3947
3.34361	0.228885	713.326	962.211	17.4075	0.0603043	0	0.00199527	0.00147883	0.00269058	0.189506	54.703
1.61177	0.199322	441.636	471.666	16.9973	0.0762793	0	0.00176439	0.00165136	0.00188351	0.0936649	20.8713
1.58834	0.293749	54.9324	353.146	18.7756	0.0393819	0	0.00388943	0.000604504	0.0248711	0.0828402	39.4947
3.02588	0.256273	461.651	948.705	17.4452	0.0378947	0	0.00214508	0.00104354	0.00440576	0.170829	78.6431
2.43876	0.182073	55.2068	436.27	17.6799	0.0612744	0	0.00496027	0.000627424	0.0390696	0.136079	39.2636
3.06961	0.187165	284.138	700.292	17.0572	0.0400499	0	0.00311757	0.00126459	0.00767857	0.177876	75.757
2.19878	0.309619	854.087	392.917	18.8555	0.0404234	0	0.00176281	0.00382883	0.000810678	0.114625	53.4669
1.25947	0.193526	827.181	856.724	18.6125	0.0702552	0	0.000747862	0.00072191	0.00077439	0.0669485	17.7365
1.9116	0.141996	135.892	419.563	17.6035	0.0304556	0	0.00344061	0.001114	0.0106117	0.107602	62.1942
3.22276	0.276954	830.108	272.751	18.3907	0.0606458	0	0.00292145	0.00888234	0.000959589	0.17245	52.2948
1.82297	0.205474	767.822	392.155	17.0483	0.0499136	0	0.00157128	0.00307488	0.000802295	0.105591	36.0655
1.35956	0.211114	903.461	363.1	18.161	0.0574248	0	0.00107325	0.00266889	0.000431236	0.0739533	23.3883
1.22776	0.123534	51.8684	324.595	18.0021	0.0372535	0	0.00326023	0.000520769	0.0203542	0.0675716	32.6528
2.96754	0.277994	787.35	35.1613	17.106	0.0612535	0	0.00360669	0.0801294	0.00016101	0.169364	47.2976
2.1051	0.232632	139.032	660.582	16.4837	0.0741955	0	0.00263188	0.000553735	0.0124839	0.125713	27.9291
2.15824	0.263228	427.277	629.607	18.6097	0.0716072	0	0.00204157	0.00138491	0.00300648	0.114267	29.6963
2.59986	0.307966	480.98	938.476	17.275	0.0540678	0	0.00183119	0.000938201	0.00357069	0.147752	47.2075
3.41334	0.288576	597.275	469.075	17.9967	0.081298	0	0.00320009	0.00407218	0.002512	0.186517	41.2887
1.91914	0.124909	187.568	445.127	17.4922	0.0772151	0	0.00303268	0.00127756	0.00719219	0.108855	24.6598
2.11448	0.152534	553.236	292.4	16.8289	0.044393	0	0.00250001	0.00472769	0.00132096	0.12444	47.174
2.68735	0.257056	589.714	520.294	17.5002	0.0672625	0	0.00242046	0.00274205	0.0021346	0.151233	39.3474
3.14076	0.130241	738.432	849.681	17.8972	0.0665323	0	0.00197751	0.00171833	0.00227503	0.174178	46.854
3.26418	0.2957	79.9932	27.2345	16.7821	0.057481	0	0.0303579	0.0882093	0.0102976	0.188905	55.1524
3.27374	0.288993	566.97	167.828	17.8314	0.0683107	0	0.00445354	0.0150195	0.00131761	0.180334	47.0734
3.24235	0.164035	416.255	631.421	17.8034	0.0678482	0	0.00309432	0.00203936	0.00469195	0.180367	47.3285
3.0777	0.274406	75.2371	334.61	18.62	0.078155	0	0.00750437	0.00168598	0.0332537	0.162273	38.6607
3.5644	0.242171	68.8805	50.1764	18.8977	0.0439239	0	0.0298779	0.0408184	0.0216885	0.18506	79.6199
3.49925	0.238248	990.335	967.073	17.321	0.059392	0	0.00178748	0.00183002	0.00174507	0.19921	58.0973
2.09507	0.321462	327.598	548.19	17.6541	0.0483014	0	0.00239133	0.00142822	0.00399765	0.116411	42.5482
1.99084	0.255386	231.928	111.609	17.8092	0.036097	0	0.00579084	0.0120061	0.00278362	0.109916	54.2293
2.72965	0.111207	349.381	611.33	17.7517	0.0715552	0	0.00284095	0.00162334	0.00496938	0.152753	37.8954
2.79044	0.224044	286.028	505.797	16.4366	0.0639567	0	0.00352307	0.00199141	0.00622514	0.167329	43.0029
2.19435	0.245328	84.0175	519.395	18.5487	0.0636898	0	0.00363509	0.000587737	0.0224066	0.11641	33.9028
2.771	0.24044	453.45	557.87	16.5304	0.0780434	0	0.00273933	0.00222563	0.00336835	0.165107	34.9715
2.70427	0.153337	739.438	91.0754	17.9476	0.0704784	0	0.00325554	0.0263872	0.000400896	0.149145	37.9803
3.38338	0.207669	874.407	627.9	16.8926	0.0766956	0	0.00225181	0.00313482	0.00161661	0.197771	43.56
2.02988	0.30237	576.117	718.905	17.1192	0.0550816	0	0.00156709	0.0012553	0.00195446	0.116432	36.1869
1.98733	0.314403	490.492	51.716	18.3558	0.0451382	0	0.00366312	0.0345324	0.000385981	0.105794	43.022
2.02919	0.166264	67.5238	203.513	18.5854	0.031999	0	0.00748216	0.00248048	0.0224955	0.107926	62.6847
